Baseline 100%T,,G230130-1,,G230130-2,,G230130-3,,G230131-1,,G230131-2,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1191,-0.01232753787,1191,0.003029075917,1191,0.006319111213,1191,-0.002290758071,1191,0.004818042275,1191,-0.006788687315,
1190,-0.01221414562,1190,0.002744124969,1190,0.006314147264,1190,-0.002623729641,1190,0.004788963124,1190,-0.00689091906,
1189,-0.01232673321,1189,0.002750246786,1189,0.006709064357,1189,-0.002387978369,1189,0.005069942214,1189,-0.006749388762,
1188,-0.01218877546,1188,0.002552829683,1188,0.006833718158,1188,-0.002663557883,1188,0.005123373121,1188,-0.006985230371,
1187,-0.01212146692,1187,0.002288436284,1187,0.007005942054,1187,-0.002836259315,1187,0.005279931705,1187,-0.007006831001,
1186,-0.01217090432,1186,0.002271886216,1186,0.007399250753,1186,-0.002735435264,1186,0.005449600518,1186,-0.006999698468,
1185,-0.01222547144,1185,0.002190237632,1185,0.007747852243,1185,-0.002712952206,1185,0.005758156534,1185,-0.006820541807,
1184,-0.01193448808,1184,0.001786071924,1184,0.007594721857,1184,-0.002983338432,1184,0.005669372156,1184,-0.007130350918,
1183,-0.0120558599,1183,0.001794363605,1183,0.00811870303,1183,-0.002812958788,1183,0.005968977232,1183,-0.0069504329,
1182,-0.0121615408,1182,0.001841543708,1182,0.008554759435,1182,-0.002709916793,1182,0.006416067481,1182,-0.006699992344,
1181,-0.01217996608,1181,0.001811389462,1181,0.008923182264,1181,-0.002697980264,1181,0.006779130083,1181,-0.006636620499,
1180,-0.01196355,1180,0.0016761109,1180,0.009234586731,1180,-0.002610812895,1180,0.006902620662,1180,-0.006664254237,
1179,-0.01205923315,1179,0.001748929964,1179,0.009965352714,1179,-0.00243343995,1179,0.007416945416,1179,-0.006440481171,
1178,-0.01182582974,1178,0.0015347437,1178,0.01020621043,1178,-0.002498714952,1178,0.007582525257,1178,-0.00665772846,
1177,-0.01198268868,1177,0.001746512833,1177,0.01085980516,1177,-0.002295599086,1177,0.008231599815,1177,-0.006435737014,
1176,-0.01200263202,1176,0.001794831478,1176,0.01144870743,1176,-0.002234568354,1176,0.008681343868,1176,-0.006368857343,
1175,-0.01182663534,1175,0.001672550803,1175,0.01186503004,1175,-0.002167450497,1175,0.008938006125,1175,-0.006515356712,
1174,-0.01186572947,1174,0.001709972043,1174,0.01243105717,1174,-0.002101868158,1174,0.009448558092,1174,-0.00637212256,
1173,-0.01175130904,1173,0.001529158559,1173,0.01277132612,1173,-0.002234671498,1173,0.009715865366,1173,-0.006441858131,
1172,-0.01173760276,1172,0.001554435235,1172,0.01313021779,1172,-0.002079919213,1172,0.01017576177,1172,-0.0064309421,
1171,-0.01171910949,1171,0.001599095063,1171,0.01370692626,1171,-0.001982011367,1171,0.01058818586,1171,-0.006370489951,
1170,-0.01168050617,1170,0.0016232325,1170,0.01439222507,1170,-0.001940110466,1170,0.01102572121,1170,-0.006339316722,
1169,-0.01170459576,1169,0.001707659103,1169,0.01550099999,1169,-0.00192598789,1169,0.01160421316,1169,-0.006208528299,
1168,-0.01158363,1168,0.001600809861,1168,0.01596301049,1168,-0.001892793109,1168,0.01206957456,1168,-0.006287169177,
1167,-0.0115693137,1167,0.001622427022,1167,0.01651060954,1167,-0.001669847523,1167,0.01265484374,1167,-0.006242007483,
1166,-0.0114480583,1166,0.001498948084,1166,0.01702419855,1166,-0.001711155754,1166,0.01308390219,1166,-0.006314825732,
1165,-0.01139889099,1165,0.001542537124,1165,0.01774374209,1165,-0.001611359534,1165,0.0136099048,1165,-0.006330796052,
1164,-0.011469841,1164,0.001717872568,1164,0.01859774254,1164,-0.001424083021,1164,0.0143360626,1164,-0.006187653635,
1163,-0.01141306199,1163,0.001673174556,1163,0.0192671828,1163,-0.001381096081,1163,0.01485000364,1163,-0.006060853135,
1162,-0.01128197648,1162,0.001388929901,1162,0.01993158646,1162,-0.001429088414,1162,0.01535851974,1162,-0.006142328028,
1161,-0.01123697776,1161,0.001648384728,1161,0.02066696249,1161,-0.001270538545,1161,0.01594826765,1161,-0.006077496335,
1160,-0.01114838012,1160,0.001621231786,1160,0.02140763775,1160,-0.001224180683,1160,0.0165002048,1160,-0.006095057819,
1159,-0.01114737056,1159,0.001652516192,1159,0.02227223106,1159,-0.001016903669,1159,0.01715763845,1159,-0.00602041604,
1158,-0.01108338218,1158,0.001701863832,1158,0.02308894321,1158,-0.0009073900292,1158,0.01780743897,1158,-0.006018833257,
1157,-0.01101691183,1157,0.001771802199,1157,0.02392809093,1157,-0.0007710793288,1157,0.01847963221,1157,-0.005976196378,
1156,-0.0109919263,1156,0.001734713442,1156,0.0248719193,1156,-0.0006202506484,1156,0.0192367956,1156,-0.00600708928,
1155,-0.01088040601,1155,0.001658804598,1155,0.02574102767,1155,-0.0005474019563,1155,0.01995944791,1155,-0.006038592663,
1154,-0.0107909264,1154,0.001658388763,1154,0.02671630867,1154,-0.000367063185,1154,0.02061796375,1154,-0.006004740484,
1153,-0.01061160956,1153,0.001626870129,1153,0.0275760442,1153,-0.0003489579249,1153,0.02130167559,1153,-0.006069174502,
1152,-0.0107057225,1152,0.001785344095,1152,0.02871245705,1152,-1.667024299E-5,1152,0.02229967155,1152,-0.005880388897,
1151,-0.01075067464,1151,0.001996793319,1151,0.02979224175,1151,0.0002518399269,1151,0.02311993018,1151,-0.00580310449,
1150,-0.01063368656,1150,0.001905524521,1150,0.03071010113,1150,0.0003571661073,1150,0.02381628938,1150,-0.005874413066,
1149,-0.01041927934,1149,0.001586598111,1149,0.0315415971,1149,0.0002902268898,1149,0.02446433529,1149,-0.006069225725,
1148,-0.01050165854,1148,0.001712674857,1148,0.03270589188,1148,0.0005024006241,1148,0.02538696304,1148,-0.005870684516,
1147,-0.01026185416,1147,0.001780119608,1147,0.03359475359,1147,0.0005400321679,1147,0.02596653253,1147,-0.005920787808,
1146,-0.01021290664,1146,0.001797274919,1146,0.03470753506,1146,0.0007131482707,1146,0.02679025568,1146,-0.005892800167,
1145,-0.01028056256,1145,0.001963065937,1145,0.03597458452,1145,0.001083695097,1145,0.02779635042,1145,-0.005698470399,
1144,-0.01008454431,1144,0.001833121176,1144,0.0369854942,1144,0.001160126412,1144,0.02855991013,1144,-0.005740521476,
1143,-0.01001154631,1143,0.001743601984,1143,0.03821268678,1143,0.00141762651,1143,0.02954093926,1143,-0.005621255841,
1142,-0.01010821667,1142,0.002074608114,1142,0.03962413594,1142,0.001772218035,1142,0.03066731803,1142,-0.005403080024,
1141,-0.009992371313,1141,0.002126813168,1141,0.04075562209,1141,0.001999679953,1141,0.03155340254,1141,-0.005463513546,
1140,-0.009876241907,1140,0.00219010748,1140,0.04195038974,1140,0.002146713668,1140,0.03248216212,1140,-0.005440251436,
1139,-0.009790401906,1139,0.002289659344,1139,0.04322728515,1139,0.002455820795,1139,0.03349508718,1139,-0.005264848936,
1138,-0.009649509564,1138,0.002182302531,1138,0.04438377917,1138,0.002527859295,1138,0.03435252979,1138,-0.005394745618,
1137,-0.009546861984,1137,0.002144424245,1137,0.0456285812,1137,0.002731933724,1137,0.03530041873,1137,-0.005400881637,
1136,-0.009553750046,1136,0.00230693887,1136,0.0471107997,1136,0.003109448357,1136,0.03647124395,1136,-0.005198914092,
1135,-0.009462476708,1135,0.002347303787,1135,0.04852022231,1135,0.003447942203,1135,0.03755702451,1135,-0.005129694473,
1134,-0.009317424148,1134,0.002318597632,1134,0.04983129725,1134,0.00370121561,1134,0.03855221719,1134,-0.005182390101,
1133,-0.009269688278,1133,0.002271834062,1133,0.05112657323,1133,0.00397718139,1133,0.03952296078,1133,-0.005203313194,
1132,-0.009279316291,1132,0.00243955059,1132,0.05261800438,1132,0.004305084702,1132,0.04066609591,1132,-0.005085128359,
1131,-0.009209173732,1131,0.002503983909,1131,0.05400270224,1131,0.004644381348,1131,0.04176738858,1131,-0.00501445774,
1130,-0.008890750818,1130,0.00234764209,1130,0.05529938266,1130,0.004828930832,1130,0.04268537462,1130,-0.005171851721,
1129,-0.008879135363,1129,0.002535878913,1129,0.05691276491,1129,0.005275791511,1129,0.04391130432,1129,-0.005017425865,
1128,-0.008795584552,1128,0.00265918416,1128,0.05829428136,1128,0.005595263094,1128,0.04499556869,1128,-0.004995777737,
1127,-0.00859397091,1127,0.002528119599,1127,0.05963821709,1127,0.005836149678,1127,0.04595914483,1127,-0.005069828592,
1126,-0.008583667688,1126,0.002642307431,1126,0.06116026267,1126,0.00622417219,1126,0.04711772129,1126,-0.005001202691,
1125,-0.008441976272,1125,0.002672649687,1125,0.06253541261,1125,0.006592698395,1125,0.04824136198,1125,-0.004987997934,
1124,-0.008341988549,1124,0.002737247851,1124,0.06406804919,1124,0.006982608233,1124,0.04937136546,1124,-0.004974383861,
1123,-0.008224451914,1123,0.00277171284,1123,0.06560127437,1123,0.007287148852,1123,0.05059621483,1123,-0.004922174849,
1122,-0.008139708079,1122,0.002889951691,1122,0.06722389907,1122,0.007739999332,1122,0.05184068531,1122,-0.004685056396,
1121,-0.008117299527,1121,0.00293183024,1121,0.06868241727,1121,0.008191607893,1121,0.05290811136,1121,-0.004799100105,
1120,-0.007988621481,1120,0.002925862093,1120,0.07017484307,1120,0.00857461337,1120,0.05403887853,1120,-0.004797205795,
1119,-0.00797555875,1119,0.003087626537,1119,0.0717657879,1119,0.009120847099,1119,0.05521994829,1119,-0.004708666354,
1118,-0.007848160341,1118,0.003128794022,1118,0.07331001759,1118,0.009582574479,1118,0.05631225556,1118,-0.004692021757,
1117,-0.007738880813,1117,0.003208846087,1117,0.07491727918,1117,0.01006818656,1117,0.05753325298,1117,-0.004685465712,
1116,-0.007639239542,1116,0.003327907994,1116,0.07642268389,1116,0.01056733821,1116,0.05879651755,1116,-0.004658679012,
1115,-0.00746864127,1115,0.003314057132,1115,0.077890113,1115,0.01098077185,1115,0.05990131572,1115,-0.004653607961,
1114,-0.00739489682,1114,0.00345819653,1114,0.07946119457,1114,0.01152759697,1114,0.06107176468,1114,-0.004555100575,
1113,-0.007165337447,1113,0.003377916059,1113,0.08092050999,1113,0.01193734258,1113,0.06205881387,1113,-0.004599362612,
1112,-0.007203835063,1112,0.003740770509,1112,0.08262386173,1112,0.01264804788,1112,0.0633713007,1112,-0.004412294365,
1111,-0.007017121185,1111,0.003766384907,1111,0.08412971348,1111,0.01319342852,1111,0.0645204559,1111,-0.004402352031,
1110,-0.006947783288,1110,0.003881003242,1110,0.08568160236,1110,0.01383381989,1110,0.06577716768,1110,-0.004277592059,
1109,-0.006835474633,1109,0.003958477173,1109,0.08720814437,1109,0.01442350633,1109,0.06687458605,1109,-0.004225042649,
1108,-0.006662062369,1108,0.004077143967,1108,0.08869605511,1108,0.0150449723,1108,0.06796164066,1108,-0.004220684525,
1107,-0.006539887749,1107,0.004257427063,1107,0.09023041278,1107,0.01564510912,1107,0.06914205849,1107,-0.004132591654,
1106,-0.006288291886,1106,0.004187766928,1106,0.09167841077,1106,0.01611006819,1106,0.07006146014,1106,-0.004163462203,
1105,-0.006255020387,1105,0.004360774532,1105,0.09314517677,1105,0.01690067723,1105,0.0714455694,1105,-0.004001085646,
1104,-0.006125635933,1104,0.004473117646,1104,0.09491568059,1104,0.01772281714,1104,0.07242696732,1104,-0.003987543285,
1103,-0.006053398829,1103,0.004816523753,1103,0.09624727815,1103,0.01845245995,1103,0.07365127653,1103,-0.003851990681,
1102,-0.005916242488,1102,0.004792287014,1102,0.09768695384,1102,0.01916709915,1102,0.07457346469,1102,-0.003839982674,
1101,-0.005815722514,1101,0.004937205929,1101,0.099180758,1101,0.01994925737,1101,0.07578267157,1101,-0.003707566764,
1100,-0.005687586498,1100,0.005140556023,1100,0.1005889922,1100,0.02075566351,1100,0.07677680254,1100,-0.003595957067,
1099,-0.005471438169,1099,0.00518058287,1099,0.1025057212,1099,0.0215568766,1099,0.07771590352,1099,-0.003607406747,
1098,-0.005471693818,1098,0.00549348304,1098,0.1036245301,1098,0.02247047983,1098,0.07895213366,1098,-0.003399671987,
1097,-0.005363757722,1097,0.005675273016,1097,0.1047990471,1097,0.02337890491,1097,0.07995037735,1097,-0.003281868529,
1096,-0.005165916868,1096,0.005768570583,1096,0.1060180515,1096,0.02423544787,1096,0.08085861057,1096,-0.003243278945,
1095,-0.005047414917,1095,0.005962153897,1095,0.1073659584,1095,0.02510281466,1095,0.081839405,1095,-0.003118391149,
1094,-0.004931593314,1094,0.006190955173,1094,0.1087181941,1094,0.02607690915,1094,0.08286051452,1094,-0.003027349478,
1093,-0.004827414639,1093,0.006409447175,1093,0.1099742055,1093,0.02703465335,1093,0.08376593888,1093,-0.002861204557,
1092,-0.004710458685,1092,0.006626998074,1092,0.111295566,1092,0.02806379274,1092,0.08471494168,1092,-0.002778185531,
1091,-0.004591166507,1091,0.006901095156,1091,0.1125849634,1091,0.02918285131,1091,0.08565461636,1091,-0.002595631639,
1090,-0.004465845879,1090,0.007071767002,1090,0.1137954667,1090,0.03020511009,1090,0.08645652235,1090,-0.002494494198,
1089,-0.004312245641,1089,0.007272539195,1089,0.1149624065,1089,0.0313465111,1089,0.08733469993,1089,-0.002365992405,
1088,-0.004222120158,1088,0.007566825952,1088,0.1160902083,1088,0.0324074924,1088,0.08816857636,1088,-0.002193052322,
1087,-0.004051713273,1087,0.007829919457,1087,0.1171790361,1087,0.03332533687,1087,0.08886516839,1087,-0.002092439448,
1086,-0.003900582902,1086,0.008074659854,1086,0.118237026,1086,0.0347487554,1086,0.08967672288,1086,-0.001946810749,
1085,-0.003778809682,1085,0.008365241811,1085,0.1193462536,1085,0.03600155562,1085,0.09048558772,1085,-0.00176591787,
1084,-0.003693039762,1084,0.008670912124,1084,0.1204197928,1084,0.03721538931,1084,0.09122131765,1084,-0.001602642355,
1083,-0.00362553075,1083,0.009064199403,1083,0.1213710234,1083,0.03872156143,1083,0.09199269116,1083,-0.001292786561,
1082,-0.003453399753,1082,0.009365601465,1082,0.1223690435,1082,0.03984195739,1082,0.09259378165,1082,-0.001147147617,
1081,-0.003300417215,1081,0.009606180713,1081,0.1231578514,1081,0.04108050466,1081,0.09320263565,1081,-0.000968865701,
1080,-0.003150824225,1080,0.00992821902,1080,0.1240114942,1080,0.04249543697,1080,0.0937133655,1080,-0.0008066337905,
1079,-0.002960816957,1079,0.01026027743,1079,0.1248254403,1079,0.04391139001,1079,0.09427461028,1079,-0.0006292976905,
1078,-0.002861256013,1078,0.01054927614,1078,0.1256658733,1078,0.04548837245,1078,0.09487184137,1078,-0.0003627697297,
1077,-0.002773452783,1077,0.01084656175,1077,0.1264015436,1077,0.04685296863,1077,0.09536638856,1077,-0.0001462311047,
1076,-0.002606747439,1076,0.01138434187,1076,0.1270064861,1076,0.04849570617,1076,0.09582499415,1076,7.246086898E-5,
1075,-0.002477609785,1075,0.01178695727,1075,0.1276928186,1075,0.05000643432,1075,0.09620851278,1075,0.0002964178275,
1074,-0.002379328245,1074,0.01221507974,1074,0.1282822341,1074,0.05152121186,1074,0.09666182846,1074,0.0006261927192,
1073,-0.002218240639,1073,0.0126522854,1073,0.1288740933,1073,0.05322018266,1073,0.09701346606,1073,0.0008558303816,
1072,-0.002099755686,1072,0.01295154821,1072,0.1293001622,1072,0.05497853085,1072,0.09738294035,1072,0.001186887035,
1071,-0.001978300745,1071,0.01376356836,1071,0.1298118681,1071,0.05657078326,1071,0.09768034518,1071,0.001461830689,
1070,-0.001787985791,1070,0.01420543902,1070,0.1302080601,1070,0.05811630562,1070,0.09792219102,1070,0.00169931713,
1069,-0.001717034495,1069,0.01467825659,1069,0.1306057125,1069,0.06012125686,1069,0.0982106477,1069,0.002047870774,
1068,-0.001544300118,1068,0.01514580008,1068,0.1310477555,1068,0.06192935258,1068,0.09831260145,1068,0.002301812172,
1067,-0.001466343412,1067,0.01582773589,1067,0.1316583753,1067,0.06371769309,1067,0.09860307723,1067,0.002751184627,
1066,-0.001291960594,1066,0.01621786132,1066,0.1317097545,1066,0.06559022516,1066,0.09871262312,1066,0.003058689181,
1065,-0.001155202626,1065,0.016726261,1065,0.131798178,1065,0.06745496392,1065,0.09871661663,1065,0.003449168522,
1064,-0.000990096014,1064,0.01726324111,1064,0.1319127232,1064,0.06919129193,1064,0.09874082357,1064,0.003802942578,
1063,-0.0006605215603,1063,0.01792493463,1063,0.1318832487,1063,0.07096336782,1063,0.09853762388,1063,0.003984183073,
1062,-0.0007937146584,1062,0.01894052699,1062,0.1321663707,1062,0.0733351782,1062,0.09875100106,1062,0.004636322614,
1061,-0.0008568598423,1061,0.01975229196,1061,0.1323933154,1061,0.07545366138,1061,0.09889481217,1061,0.005251397844,
1060,-0.0005680841859,1060,0.02029183693,1060,0.1321428567,1060,0.07759824395,1060,0.09867330641,1060,0.005522530526,
1059,-0.0003804088628,1059,0.02101225406,1059,0.1319987923,1059,0.0795179233,1059,0.09849640727,1059,0.005922973622,
1058,-0.0002247355878,1058,0.02165030316,1058,0.1318905205,1058,0.08159603924,1058,0.0983036086,1058,0.006401697174,
1057,-5.254533608E-5,1057,0.02232247964,1057,0.1316931397,1057,0.08364603668,1057,0.09807024151,1057,0.006846393459,
1056,7.492045552E-5,1056,0.02320716716,1056,0.1314348876,1056,0.08575608581,1056,0.09783086926,1056,0.007316211704,
1055,0.0001774327829,1055,0.02407190576,1055,0.1312397271,1055,0.08785397559,1055,0.09764504433,1055,0.007864790969,
1054,0.0003964432981,1054,0.02486991882,1054,0.1308207214,1054,0.09013100713,1054,0.09724643081,1054,0.008363421075,
1053,0.0004903498921,1053,0.0257640183,1053,0.1305259615,1053,0.0923294872,1053,0.09695835412,1053,0.008986497298,
1052,0.0005962264258,1052,0.02665013634,1052,0.1301729977,1052,0.0946059376,1052,0.09667127579,1052,0.009645509534,
1051,0.0007592515904,1051,0.02737669274,1051,0.1297032535,1051,0.09686962515,1051,0.09622127563,1051,0.01020356081,
1050,0.0009360350668,1050,0.02832125686,1050,0.1291647702,1050,0.09904933721,1050,0.09578119963,1050,0.01073189452,
1049,0.001065893332,1049,0.02981988341,1049,0.1286342293,1049,0.1013183594,1049,0.09530935436,1049,0.01139895711,
1048,0.00114696729,1048,0.03061206639,1048,0.1281635463,1048,0.1036580876,1048,0.09487796575,1048,0.01210031658,
1047,0.001258793403,1047,0.03191595897,1047,0.1275632381,1047,0.1059536561,1047,0.09438262135,1047,0.01283235103,
1046,0.001365065225,1046,0.03297657147,1046,0.1268801987,1046,0.1081852689,1046,0.09386123717,1046,0.01357943006,
1045,0.001577089308,1045,0.03398939222,1045,0.1262354553,1045,0.1103232801,1045,0.0932796672,1045,0.0141793089,
1044,0.001698719338,1044,0.03529856354,1044,0.1254400015,1044,0.1126706824,1044,0.09271095693,1044,0.01497511473,
1043,0.001828389941,1043,0.03650055081,1043,0.1247377694,1043,0.1148465201,1043,0.09207496047,1043,0.01576164365,
1042,0.001966030337,1042,0.03766522184,1042,0.1239482984,1042,0.1170380563,1042,0.09147723764,1042,0.01654021628,
1041,0.002126631094,1041,0.0390086174,1041,0.1231393591,1041,0.1192286834,1041,0.09079106152,1041,0.01742536947,
1040,0.002255154541,1040,0.04034107178,1040,0.1222312748,1040,0.1215297133,1040,0.09009823203,1040,0.01824866794,
1039,0.00237822393,1039,0.04173666611,1039,0.1214007661,1039,0.1236562058,1039,0.08943957835,1039,0.01910650171,
1038,0.002560927765,1038,0.04301467538,1038,0.1203955039,1038,0.1259263605,1038,0.08865097165,1038,0.01998522505,
1037,0.002695023548,1037,0.04451497272,1037,0.1195003614,1037,0.1280412376,1037,0.08791101724,1037,0.02092725039,
1036,0.002781091724,1036,0.04605419934,1036,0.1185675636,1036,0.130159542,1036,0.08722184598,1036,0.02190824039,
1035,0.002949891146,1035,0.04760921374,1035,0.1175668985,1035,0.1323173642,1035,0.08649964631,1035,0.0228754878,
1034,0.003138154512,1034,0.04920419678,1034,0.1164748594,1034,0.134335801,1034,0.08558119088,1034,0.02389390208,
1033,0.003247599583,1033,0.05083203688,1033,0.1154748723,1033,0.1365031302,1033,0.08482132852,1033,0.02497261576,
1032,0.003407787997,1032,0.05251700431,1032,0.114417389,1032,0.1383075565,1032,0.0839638263,1032,0.02604332194,
1031,0.003561223624,1031,0.0542607978,1031,0.1133337989,1031,0.1401925832,1031,0.08316991478,1031,0.02712314948,
1030,0.003782678861,1030,0.0559512563,1030,0.1121654958,1030,0.1419426352,1030,0.0822544992,1030,0.02816194296,
1029,0.003859299468,1029,0.05783586204,1029,0.1111104116,1029,0.1438627988,1029,0.08148266375,1029,0.02941945754,
1028,0.00402977271,1028,0.05970061198,1028,0.1098991558,1028,0.1457136273,1028,0.0805259496,1028,0.03063056618,
1027,0.004141115118,1027,0.06173472106,1027,0.1087709665,1027,0.147540614,1027,0.07967799157,1027,0.03192417696,
1026,0.004214975983,1026,0.06368379295,1026,0.1077520475,1026,0.1491705328,1026,0.07888001949,1026,0.0332814306,
1025,0.004352067597,1025,0.06585195661,1025,0.1066978574,1025,0.1509307772,1025,0.0779749155,1025,0.03461535275,
1024,0.004562625661,1024,0.06781049818,1024,0.1054863185,1024,0.1524295807,1024,0.07701534778,1024,0.03587088734,
1023,0.0048100329,1023,0.06972386688,1023,0.103998661,1023,0.1535833031,1023,0.0760768652,1023,0.03704533726,
1022,0.00491199363,1022,0.07192320377,1022,0.1027524099,1022,0.1552069783,1022,0.07519774884,1022,0.03855527192,
1021,0.005080366042,1021,0.0742450282,1021,0.1019174084,1021,0.1566713899,1021,0.07427500188,1021,0.04004086927,
1020,0.005257135723,1020,0.07696005702,1020,0.1004899964,1020,0.1578584909,1020,0.07333365083,1020,0.04147844762,
1019,0.005378464703,1019,0.07901370525,1019,0.09964074194,1019,0.1589978486,1019,0.07261631638,1019,0.04303557053,
1018,0.005554385483,1018,0.08138743043,1018,0.09832766652,1018,0.1601145715,1018,0.07163357735,1018,0.04454436898,
1017,0.005885292776,1017,0.0837527886,1017,0.09687237442,1017,0.1609325409,1017,0.07057664543,1017,0.04595180601,
1016,0.006052258424,1016,0.0861241892,1016,0.0957390517,1016,0.1618779004,1016,0.0696586147,1016,0.04757709429,
1015,0.006152541842,1015,0.08885646611,1015,0.09453065693,1015,0.1628955156,1015,0.0687829107,1015,0.04937951639,
1014,0.006167770363,1014,0.09158410877,1014,0.0934798494,1014,0.1638028175,1014,0.06801592559,1014,0.05118606985,
1013,0.006293319166,1013,0.09424392879,1013,0.09240813553,1013,0.1645400822,1013,0.067199938,1013,0.05305234715,
1012,0.006704910658,1012,0.09655302763,1012,0.09094062448,1012,0.1649399102,1012,0.06610540301,1012,0.05450548604,
1011,0.006958539132,1011,0.0993983224,1011,0.08967983723,1011,0.1654073596,1011,0.0651261434,1011,0.05623204634,
1010,0.006881738082,1010,0.1025545001,1010,0.08877512813,1010,0.1660708636,1010,0.06457911432,1010,0.05833146721,
1009,0.007117155474,1009,0.105496712,1009,0.0874844119,1009,0.1664334089,1009,0.06369011849,1009,0.06029282883,
1008,0.007488942705,1008,0.1081651151,1008,0.08611588925,1008,0.1665391773,1008,0.0625609979,1008,0.06213673204,
1007,0.007543514948,1007,0.111276634,1007,0.08526296914,1007,0.166837424,1007,0.06195356324,1007,0.06419320405,
1006,0.007716758177,1006,0.1143050194,1006,0.08406339586,1006,0.1669863015,1006,0.06109819189,1006,0.06618866324,
1005,0.008098368533,1005,0.1172008738,1005,0.0828088522,1005,0.1668138504,1005,0.06009025127,1005,0.067939125,
1004,0.008209862746,1004,0.1203807816,1004,0.08186274767,1004,0.1668072492,1004,0.05935556814,1004,0.07007873803,
1003,0.00846043881,1003,0.1234833151,1003,0.08066369593,1003,0.1665804386,1003,0.05850894004,1003,0.07210540026,
1002,0.008554996923,1002,0.1268652231,1002,0.07951832563,1002,0.1664060354,1002,0.05779431015,1002,0.07440064102,
1001,0.008791824803,1001,0.1300616413,1001,0.07859384269,1001,0.1660792083,1001,0.05700540915,1001,0.0765504837,
1000,0.009053865448,1000,0.1331399828,1000,0.07749912143,1000,0.1656279862,1000,0.05619474873,1000,0.0785792321,
999,0.009261797182,999,0.1364820302,999,0.07654767483,999,0.165138945,999,0.05544432625,999,0.0808667466,
998,0.00962899439,998,0.1395903975,998,0.07535139471,998,0.1643995643,998,0.05452053994,998,0.08288410306,
997,0.009802117944,997,0.1430497617,997,0.07434359193,997,0.1637646109,997,0.0538418889,997,0.08517087251,
996,0.009906105697,996,0.1467181593,996,0.07342888415,996,0.1630966663,996,0.05318202823,996,0.08763828874,
995,0.01016208809,995,0.150050506,995,0.07236836851,995,0.1622614115,995,0.05243080482,995,0.08994147182,
994,0.0103505617,994,0.1534007788,994,0.07148692012,994,0.1613166481,994,0.05179664493,994,0.09219602495,
993,0.01054988615,993,0.156804055,993,0.07048526406,993,0.1603610516,993,0.05108344927,993,0.09461491555,
992,0.01075659785,992,0.1605158597,992,0.06959744543,992,0.1594082415,992,0.05046666041,992,0.09701038897,
991,0.01092812885,991,0.1638238728,991,0.06871637702,991,0.1583206058,991,0.04981204867,991,0.0992539525,
990,0.01111866161,990,0.1672936678,990,0.06779718399,990,0.1570146531,990,0.04905848205,990,0.1017348692,
989,0.01131780725,989,0.1707934439,989,0.06685740501,989,0.1556604952,989,0.04840054736,989,0.1040704995,
988,0.01136669703,988,0.174258709,988,0.06612261385,988,0.1545010656,988,0.04791460559,988,0.106618531,
987,0.0114872735,987,0.1777597815,987,0.06536544859,987,0.1531123519,987,0.04728443548,987,0.1090156808,
986,0.01167645585,986,0.1811395437,986,0.06442220509,986,0.1516253948,986,0.04667733982,986,0.1112883091,
985,0.011575846,985,0.1847912371,985,0.06376422197,985,0.1503426135,985,0.04622536898,985,0.1138683781,
984,0.0117316898,984,0.1881171912,984,0.06294567138,984,0.1487899423,984,0.0456081368,984,0.116084896,
983,0.0119337244,983,0.1914796233,983,0.06201342493,983,0.1470451504,983,0.04497119412,983,0.1184439138,
982,0.01182925049,982,0.1950524151,982,0.06133594364,982,0.145520553,982,0.0445198454,982,0.1210855469,
981,0.0117731262,981,0.1982701868,981,0.06072556973,981,0.1439752579,981,0.04410730302,981,0.1234938055,
980,0.01163949538,980,0.2016973644,980,0.05998707935,980,0.1423917115,980,0.04368178546,980,0.1259844005,
979,0.01163154561,979,0.205016315,979,0.05963539332,979,0.140593797,979,0.04319734871,979,0.1282756329,
978,0.01157090161,978,0.2081261724,978,0.05881714821,978,0.1388450414,978,0.04276009277,978,0.1305673271,
977,0.01158687938,977,0.2114534825,977,0.05820686743,977,0.1369221509,977,0.04219454527,977,0.1328899115,
976,0.01151358802,976,0.2145174146,976,0.05752158165,976,0.1351015866,976,0.04169386625,976,0.1352672577,
975,0.01158738416,975,0.2173061967,975,0.05671367422,975,0.133259654,975,0.04115981236,975,0.1372408569,
974,0.01134206541,974,0.220411554,974,0.05613650382,974,0.1315597445,974,0.04093723372,974,0.1395822614,
973,0.01125518698,973,0.2234409153,973,0.05576729029,973,0.1296419799,973,0.04046783596,973,0.141787678,
972,0.01114936266,972,0.2261284739,972,0.05546503142,972,0.1278597116,972,0.04018259421,972,0.1438875645,
971,0.01124132052,971,0.2290142477,971,0.05494151264,971,0.1258518547,971,0.03978646174,971,0.1460319608,
970,0.01132030413,970,0.2318295836,970,0.05429716781,970,0.1240379736,970,0.03949296847,970,0.1481280178,
969,0.01148110628,969,0.2343268692,969,0.0537805073,969,0.1221143231,969,0.03914519027,969,0.1501266956,
968,0.01167494059,968,0.2367525846,968,0.05334827676,968,0.1202448681,968,0.03883095458,968,0.1521261483,
967,0.01192741841,967,0.2390534431,967,0.05277167261,967,0.1182838976,967,0.03842742741,967,0.1539043635,
