nm; %T
1066,000000; 0,349056
1065,000000; 0,373420
1064,000000; 0,325810
1063,000000; 0,291948
1062,000000; 0,316068
1061,000000; 0,313969
1060,000000; 0,323073
1059,000000; 0,330469
1058,000000; 0,322905
1057,000000; 0,297726
1056,000000; 0,331328
1055,000000; 0,319539
1054,000000; 0,275159
1053,000000; 0,301939
1052,000000; 0,298460
1051,000000; 0,296684
1050,000000; 0,259759
1049,000000; 0,224518
1048,000000; 0,261859
1047,000000; 0,245421
1046,000000; 0,295077
1045,000000; 0,230595
1044,000000; 0,220387
1043,000000; 0,219820
1042,000000; 0,258674
1041,000000; 0,218320
1040,000000; 0,197862
1039,000000; 0,293519
1038,000000; 0,225933
1037,000000; 0,286377
1036,000000; 0,210333
1035,000000; 0,220290
1034,000000; 0,160661
1033,000000; 0,138641
1032,000000; 0,196778
1031,000000; 0,236645
1030,000000; 0,224085
1029,000000; 0,153107
1028,000000; 0,220593
1027,000000; 0,228763
1026,000000; 0,196640
1025,000000; 0,151331
1024,000000; 0,149479
1023,000000; 0,152623
1022,000000; 0,149126
1021,000000; 0,173563
1020,000000; 0,157134
1019,000000; 0,141273
1018,000000; 0,163989
1017,000000; 0,152405
1016,000000; 0,107488
1015,000000; 0,083511
1014,000000; 0,091658
1013,000000; 0,120594
1012,000000; 0,109518
1011,000000; 0,129492
1010,000000; 0,102883
1009,000000; 0,161941
1008,000000; 0,110638
1007,000000; 0,108477
1006,000000; 0,097763
1005,000000; 0,127899
1004,000000; 0,167902
1003,000000; 0,081140
1002,000000; 0,058619
1001,000000; 0,066100
1000,000000; 0,052972
999,000000; 0,043817
998,000000; 0,071379
997,000000; 0,110764
996,000000; 0,125435
995,000000; 0,095871
994,000000; 0,121959
993,000000; 0,102165
992,000000; 0,092017
991,000000; 0,043046
990,000000; 0,053773
989,000000; -0,000361
988,000000; 0,012892
987,000000; 0,093331
986,000000; 0,092154
985,000000; 0,066364
984,000000; 0,052582
983,000000; 0,007019
982,000000; 0,044983
981,000000; 0,033646
980,000000; -0,012322
979,000000; 0,011055
978,000000; 0,057959
977,000000; 0,017791
976,000000; 0,055489
975,000000; 0,006194
974,000000; 0,003589
973,000000; 0,032452
972,000000; 0,057276
971,000000; 0,092453
970,000000; 0,053801
969,000000; 0,005908
968,000000; 0,009309
967,000000; 0,076296
966,000000; 0,016990
965,000000; -0,056785
964,000000; 0,023489
963,000000; 0,003840
962,000000; 0,035886
961,000000; 0,000714
960,000000; 0,011503
959,000000; 0,023807
958,000000; -0,037248
957,000000; -0,019687
956,000000; 0,042981
955,000000; -0,031400
954,000000; 0,011205
953,000000; 0,005952
952,000000; -0,014115
951,000000; -0,026008
950,000000; -0,034874
949,000000; -0,008958
948,000000; 0,023140
947,000000; -0,045995
946,000000; 0,011513
945,000000; 0,000885
944,000000; 0,014598
943,000000; -0,000442
942,000000; 0,068501
941,000000; 0,098093
940,000000; -0,013328
939,000000; -0,000265
938,000000; -0,003968
937,000000; -0,050208
936,000000; 0,015228
935,000000; 0,009331
934,000000; -0,012225
933,000000; 0,042507
932,000000; 0,105967
931,000000; 0,098109
930,000000; 0,044702
929,000000; 0,056837
928,000000; 0,032561
927,000000; 0,011377
926,000000; 0,008051
925,000000; -0,077591
924,000000; -0,075831
923,000000; -0,053763
922,000000; -0,026456
921,000000; -0,025549
920,000000; -0,002091
919,000000; 0,063361
918,000000; 0,039234
917,000000; 0,039129
916,000000; 0,080159
915,000000; 0,034721
914,000000; -0,046620
913,000000; -0,022292
912,000000; 0,035866
911,000000; -0,019742
910,000000; -0,032741
909,000000; 0,086385
908,000000; 0,102262
907,000000; -0,024287
906,000000; -0,078460
905,000000; -0,064163
904,000000; 0,015946
903,000000; 0,083690
902,000000; 0,020553
901,000000; 0,076903
900,000000; 0,156289
899,000000; 0,029614
898,000000; -0,021694
897,000000; -0,013020
896,000000; 0,075232
895,000000; 0,119621
894,000000; 0,034163
893,000000; 0,042937
892,000000; -0,024388
891,000000; -0,020365
890,000000; 0,189158
889,000000; 0,251649
888,000000; 0,132558
887,000000; 0,002634
886,000000; 0,081814
885,000000; 0,153354
884,000000; 0,073384
883,000000; -0,017607
882,000000; 0,082025
881,000000; 0,027386
880,000000; -0,074549
879,000000; 0,072777
878,000000; 0,021434
877,000000; 0,028317
876,000000; -0,116706
875,000000; -0,043491
874,000000; 0,110966
873,000000; 0,171115
872,000000; 0,198760
871,000000; 0,070516
870,000000; 0,060199
869,000000; 0,073570
868,000000; 0,041497
867,000000; -0,072988
866,000000; -0,043769
865,000000; -0,044215
864,000000; -0,186000
863,000000; 0,215753
862,000000; 0,178167
861,000000; 0,061360
860,000000; 2,138429
859,000000; 1,788276
858,000000; 1,249476
857,000000; 1,751285
856,000000; 0,932617
855,000000; 1,190759
854,000000; 0,635849
853,000000; 0,051142
852,000000; 0,700706
851,000000; 0,335527
850,000000; 0,748083
849,000000; 0,482651
848,000000; 0,132527
847,000000; 0,402747
846,000000; 0,153245
845,000000; 0,343859
844,000000; 0,042578
843,000000; 0,139780
842,000000; 0,335970
841,000000; 0,088322
840,000000; 0,269540
839,000000; -0,024599
838,000000; 0,028831
837,000000; 0,137277
836,000000; -0,080143
835,000000; 0,103759
834,000000; -0,124506
833,000000; -0,000538
832,000000; 0,087287
831,000000; -0,129614
830,000000; 0,060605
829,000000; -0,049206
828,000000; 0,016292
827,000000; 0,004220
826,000000; -0,066688
825,000000; 0,049360
824,000000; -0,041980
823,000000; 0,041056
822,000000; -0,005461
821,000000; -0,118622
820,000000; 0,061972
819,000000; -0,057638
818,000000; -0,057439
817,000000; -0,013651
816,000000; -0,122132
815,000000; -0,081009
814,000000; -0,094949
813,000000; -0,026372
812,000000; 0,023370
811,000000; -0,027670
810,000000; 0,073803
809,000000; -0,012138
808,000000; -0,010600
807,000000; 0,051396
806,000000; -0,051918
805,000000; 0,055533
804,000000; -0,051336
803,000000; -0,030261
802,000000; 0,027515
