nm; %R
1107,000000; 45,934934
1106,000000; 45,875992
1105,000000; 45,819841
1104,000000; 45,782415
1103,000000; 45,698703
1102,000000; 45,617189
1101,000000; 45,555517
1100,000000; 45,480899
1099,000000; 45,439881
1098,000000; 45,362355
1097,000000; 45,299902
1096,000000; 45,216280
1095,000000; 45,156594
1094,000000; 45,071020
1093,000000; 44,946191
1092,000000; 44,884817
1091,000000; 44,797696
1090,000000; 44,750912
1089,000000; 44,657472
1088,000000; 44,579890
1087,000000; 44,508566
1086,000000; 44,373228
1085,000000; 44,274351
1084,000000; 44,195928
1083,000000; 44,121799
1082,000000; 44,027161
1081,000000; 43,921667
1080,000000; 43,799830
1079,000000; 43,695539
1078,000000; 43,555992
1077,000000; 43,460280
1076,000000; 43,394611
1075,000000; 43,261823
1074,000000; 43,151839
1073,000000; 43,022476
1072,000000; 42,909004
1071,000000; 42,770401
1070,000000; 42,648093
1069,000000; 42,497445
1068,000000; 42,410480
1067,000000; 42,251691
1066,000000; 42,094281
1065,000000; 41,992735
1064,000000; 41,832052
1063,000000; 41,648483
1062,000000; 41,482921
1061,000000; 41,360111
1060,000000; 41,172956
1059,000000; 41,026759
1058,000000; 40,853717
1057,000000; 40,648228
1056,000000; 40,467747
1055,000000; 40,282515
1054,000000; 40,057728
1053,000000; 39,877611
1052,000000; 39,694666
1051,000000; 39,496306
1050,000000; 39,313114
1049,000000; 39,078543
1048,000000; 38,897519
1047,000000; 38,690772
1046,000000; 38,487478
1045,000000; 38,296493
1044,000000; 38,126016
1043,000000; 37,885428
1042,000000; 37,722476
1041,000000; 37,553059
1040,000000; 37,381356
1039,000000; 37,218974
1038,000000; 36,968443
1037,000000; 36,854567
1036,000000; 36,657949
1035,000000; 36,481136
1034,000000; 36,310213
1033,000000; 36,120122
1032,000000; 35,942617
1031,000000; 35,820073
1030,000000; 35,656941
1029,000000; 35,489095
1028,000000; 35,367699
1027,000000; 35,235713
1026,000000; 35,066947
1025,000000; 34,920820
1024,000000; 34,754449
1023,000000; 34,691423
1022,000000; 34,505118
1021,000000; 34,419728
1020,000000; 34,308154
1019,000000; 34,168015
1018,000000; 34,109447
1017,000000; 33,990056
1016,000000; 33,869589
1015,000000; 33,806232
1014,000000; 33,707208
1013,000000; 33,578551
1012,000000; 33,520317
1011,000000; 33,450233
1010,000000; 33,370867
1009,000000; 33,303741
1008,000000; 33,268832
1007,000000; 33,132373
1006,000000; 33,092252
1005,000000; 33,060766
1004,000000; 32,966148
1003,000000; 32,902399
1002,000000; 32,848556
1001,000000; 32,788141
1000,000000; 32,733646
999,000000; 32,702510
998,000000; 32,659195
997,000000; 32,649367
996,000000; 32,610122
995,000000; 32,616632
994,000000; 32,569957
993,000000; 32,540737
992,000000; 32,465414
991,000000; 32,428703
990,000000; 32,421455
989,000000; 32,368688
988,000000; 32,360657
987,000000; 32,369697
986,000000; 32,353569
985,000000; 32,344959
984,000000; 32,360719
983,000000; 32,296439
982,000000; 32,281833
981,000000; 32,280929
980,000000; 32,231593
979,000000; 32,219893
