nm; %T
1237,000000; 52,745473
1236,000000; 52,744541
1235,000000; 52,759419
1234,000000; 52,754421
1233,000000; 52,721145
1232,000000; 52,733020
1231,000000; 52,717996
1230,000000; 52,725642
1229,000000; 52,731832
1228,000000; 52,710315
1227,000000; 52,710111
1226,000000; 52,702004
1225,000000; 52,729281
1224,000000; 52,725457
1223,000000; 52,694162
1222,000000; 52,687203
1221,000000; 52,670175
1220,000000; 52,670017
1219,000000; 52,673926
1218,000000; 52,686105
1217,000000; 52,686144
1216,000000; 52,688620
1215,000000; 52,682923
1214,000000; 52,676513
1213,000000; 52,663354
1212,000000; 52,661200
1211,000000; 52,646952
1210,000000; 52,652974
1209,000000; 52,675580
1208,000000; 52,675891
1207,000000; 52,660734
1206,000000; 52,650216
1205,000000; 52,649670
1204,000000; 52,651657
1203,000000; 52,637147
1202,000000; 52,636760
1201,000000; 52,645766
1200,000000; 52,631221
1199,000000; 52,640317
1198,000000; 52,647930
1197,000000; 52,631398
1196,000000; 52,629048
1195,000000; 52,621270
1194,000000; 52,622452
1193,000000; 52,634251
1192,000000; 52,622103
1191,000000; 52,607621
1190,000000; 52,593252
1189,000000; 52,595251
1188,000000; 52,582613
1187,000000; 52,559698
1186,000000; 52,559930
1185,000000; 52,573735
1184,000000; 52,568357
1183,000000; 52,527410
1182,000000; 52,512862
1181,000000; 52,523457
1180,000000; 52,517182
1179,000000; 52,496946
1178,000000; 52,474074
1177,000000; 52,465350
1176,000000; 52,443050
1175,000000; 52,412525
1174,000000; 52,404750
1173,000000; 52,396552
1172,000000; 52,361983
1171,000000; 52,331963
1170,000000; 52,315135
1169,000000; 52,298925
1168,000000; 52,257155
1167,000000; 52,216791
1166,000000; 52,193396
1165,000000; 52,153971
1164,000000; 52,115232
1163,000000; 52,083730
1162,000000; 52,051556
1161,000000; 52,005568
1160,000000; 51,962069
1159,000000; 51,941672
1158,000000; 51,905772
1157,000000; 51,851154
1156,000000; 51,819208
1155,000000; 51,783005
1154,000000; 51,734898
1153,000000; 51,692903
1152,000000; 51,642549
1151,000000; 51,596570
1150,000000; 51,545335
1149,000000; 51,502858
1148,000000; 51,427041
1147,000000; 51,396423
1146,000000; 51,336921
1145,000000; 51,280821
1144,000000; 51,254004
1143,000000; 51,188500
1142,000000; 51,127203
1141,000000; 51,083611
1140,000000; 51,008606
1139,000000; 50,945659
1138,000000; 50,876298
1137,000000; 50,816345
1136,000000; 50,751413
1135,000000; 50,697688
1134,000000; 50,624060
1133,000000; 50,547993
1132,000000; 50,484248
1131,000000; 50,414285
1130,000000; 50,347957
1129,000000; 50,268226
1128,000000; 50,181475
1127,000000; 50,106886
1126,000000; 50,008556
1125,000000; 49,921868
1124,000000; 49,852193
1123,000000; 49,762875
1122,000000; 49,673232
1121,000000; 49,565502
1120,000000; 49,465958
1119,000000; 49,394627
1118,000000; 49,300664
1117,000000; 49,193408
1116,000000; 49,078938
1115,000000; 48,978216
1114,000000; 48,890863
1113,000000; 48,782319
1112,000000; 48,657594
1111,000000; 48,554661
1110,000000; 48,446514
1109,000000; 48,351002
1108,000000; 48,215548
1107,000000; 48,086175
1106,000000; 47,971593
1105,000000; 47,855405
