nm; %T
1128,000000; 27,577753
1127,000000; 27,492633
1126,000000; 27,418896
1125,000000; 27,307409
1124,000000; 27,236544
1123,000000; 27,181885
1122,000000; 27,083693
1121,000000; 27,002696
1120,000000; 26,897046
1119,000000; 26,817414
1118,000000; 26,720033
1117,000000; 26,642884
1116,000000; 26,573221
1115,000000; 26,486354
1114,000000; 26,368411
1113,000000; 26,278833
1112,000000; 26,218980
1111,000000; 26,082441
1110,000000; 25,995130
1109,000000; 25,918145
1108,000000; 25,801391
1107,000000; 25,726603
1106,000000; 25,610819
1105,000000; 25,503341
1104,000000; 25,418510
1103,000000; 25,297602
1102,000000; 25,224864
1101,000000; 25,158444
1100,000000; 25,040660
1099,000000; 24,926611
1098,000000; 24,852339
1097,000000; 24,717385
1096,000000; 24,617826
1095,000000; 24,515034
1094,000000; 24,381613
1093,000000; 24,278534
1092,000000; 24,153756
1091,000000; 24,038309
1090,000000; 23,949448
1089,000000; 23,781056
1088,000000; 23,666423
1087,000000; 23,570254
1086,000000; 23,440765
1085,000000; 23,324562
1084,000000; 23,168643
1083,000000; 23,049648
1082,000000; 22,937514
1081,000000; 22,788473
1080,000000; 22,690382
1079,000000; 22,543681
1078,000000; 22,364311
1077,000000; 22,220943
1076,000000; 22,092097
1075,000000; 21,912084
1074,000000; 21,825089
1073,000000; 21,639634
1072,000000; 21,464080
1071,000000; 21,310352
1070,000000; 21,150805
1069,000000; 20,972358
1068,000000; 20,794598
1067,000000; 20,630107
1066,000000; 20,433050
1065,000000; 20,268395
1064,000000; 20,053276
1063,000000; 19,879320
1062,000000; 19,666168
1061,000000; 19,397836
1060,000000; 19,194370
1059,000000; 18,971188
1058,000000; 18,725551
1057,000000; 18,480520
1056,000000; 18,243155
1055,000000; 17,965658
1054,000000; 17,665005
1053,000000; 17,407543
1052,000000; 17,177536
1051,000000; 16,872435
1050,000000; 16,598506
1049,000000; 16,326796
1048,000000; 16,054868
1047,000000; 15,799080
1046,000000; 15,516585
1045,000000; 15,188340
1044,000000; 14,957834
1043,000000; 14,581928
1042,000000; 14,330922
1041,000000; 14,041972
1040,000000; 13,773688
1039,000000; 13,519020
1038,000000; 13,140727
1037,000000; 12,934240
1036,000000; 12,657591
1035,000000; 12,291208
1034,000000; 12,005371
1033,000000; 11,748408
1032,000000; 11,467546
1031,000000; 11,201219
1030,000000; 10,911038
1029,000000; 10,646308
1028,000000; 10,383559
1027,000000; 10,106140
1026,000000; 9,801285
1025,000000; 9,556847
1024,000000; 9,302122
1023,000000; 9,019705
1022,000000; 8,785217
1021,000000; 8,579812
1020,000000; 8,315910
1019,000000; 8,057770
1018,000000; 7,829889
1017,000000; 7,602786
1016,000000; 7,377041
1015,000000; 7,098969
1014,000000; 6,923187
1013,000000; 6,719966
1012,000000; 6,490583
1011,000000; 6,245947
1010,000000; 6,068626
1009,000000; 5,868274
1008,000000; 5,614787
1007,000000; 5,455385
1006,000000; 5,280229
1005,000000; 5,087048
1004,000000; 4,880197
1003,000000; 4,749346
1002,000000; 4,529721
1001,000000; 4,358978
1000,000000; 4,188851
999,000000; 4,025833
998,000000; 3,888563
997,000000; 3,731140
996,000000; 3,600864
995,000000; 3,441078
994,000000; 3,296701
993,000000; 3,175544
992,000000; 3,020463
991,000000; 2,930389
990,000000; 2,780699
989,000000; 2,665183
988,000000; 2,535556
987,000000; 2,480348
986,000000; 2,341975
985,000000; 2,231411
984,000000; 2,198617
983,000000; 2,073583
982,000000; 1,947961
981,000000; 1,866337
980,000000; 1,733508
979,000000; 1,683076
978,000000; 1,587824
977,000000; 1,472367
976,000000; 1,432056
975,000000; 1,350303
974,000000; 1,351842
973,000000; 1,248503
972,000000; 1,190188
971,000000; 1,090260
970,000000; 0,957564
969,000000; 0,986358
968,000000; 0,943480
967,000000; 0,896574
966,000000; 0,876262
965,000000; 0,851788
964,000000; 0,794498
963,000000; 0,712827
962,000000; 0,640603
961,000000; 0,647329
960,000000; 0,625529
959,000000; 0,569825
958,000000; 0,530343
957,000000; 0,505611
956,000000; 0,460701
955,000000; 0,494685
954,000000; 0,443752
953,000000; 0,448970
952,000000; 0,389083
951,000000; 0,370803
950,000000; 0,347310
949,000000; 0,305507
948,000000; 0,281675
947,000000; 0,246515
946,000000; 0,231850
945,000000; 0,268135
944,000000; 0,243177
943,000000; 0,180362
942,000000; 0,150873
941,000000; 0,144831
940,000000; 0,164753
939,000000; 0,210096
938,000000; 0,151588
937,000000; 0,173494
936,000000; 0,134533
935,000000; 0,152100
934,000000; 0,176305
933,000000; 0,126780
932,000000; 0,114124
931,000000; 0,118185
930,000000; 0,093109
929,000000; 0,068145
928,000000; 0,138196
927,000000; 0,087655
926,000000; 0,016901
925,000000; 0,107554
924,000000; 0,102453
923,000000; 0,116223
922,000000; 0,045916
921,000000; -0,048502
920,000000; -0,030067
919,000000; 0,059096
918,000000; 0,077177
917,000000; 0,113291
916,000000; 0,104254
915,000000; 0,014777
914,000000; 0,039679
913,000000; 0,071552
912,000000; 0,088035
911,000000; 0,040130
910,000000; 0,008315
909,000000; 0,024580
908,000000; -0,005454
907,000000; -0,002593
906,000000; 0,013723
905,000000; 0,053832
904,000000; 0,051321
903,000000; -0,050253
902,000000; -0,028847
901,000000; 0,099350
