nm; %R
618,000000; 0,069211
617,000000; 0,068547
616,000000; 0,068263
615,000000; 0,066713
614,000000; 0,069716
613,000000; 0,071196
612,000000; 0,072928
611,000000; 0,073996
610,000000; 0,066995
609,000000; 0,066550
608,000000; 0,068964
607,000000; 0,066398
606,000000; 0,069834
605,000000; 0,069407
604,000000; 0,069807
603,000000; 0,071912
602,000000; 0,073224
601,000000; 0,073998
600,000000; 0,071988
599,000000; 0,070219
598,000000; 0,067563
597,000000; 0,071557
596,000000; 0,075731
595,000000; 0,074751
594,000000; 0,076142
593,000000; 0,074719
592,000000; 0,074025
591,000000; 0,078045
590,000000; 0,076773
589,000000; 0,075810
588,000000; 0,075122
587,000000; 0,074255
586,000000; 0,074767
585,000000; 0,076351
584,000000; 0,078574
583,000000; 0,075041
582,000000; 0,074465
581,000000; 0,074736
580,000000; 0,075579
579,000000; 0,076249
578,000000; 0,073870
577,000000; 0,076574
576,000000; 0,076224
575,000000; 0,077399
574,000000; 0,077199
573,000000; 0,074967
572,000000; 0,075593
571,000000; 0,076005
570,000000; 0,079430
569,000000; 0,077626
568,000000; 0,078318
567,000000; 0,079194
566,000000; 0,077520
565,000000; 0,078661
564,000000; 0,077057
563,000000; 0,078007
562,000000; 0,079680
561,000000; 0,080691
560,000000; 0,078639
559,000000; 0,078967
558,000000; 0,079810
557,000000; 0,083001
556,000000; 0,082774
555,000000; 0,078356
554,000000; 0,078749
553,000000; 0,082775
552,000000; 0,081444
551,000000; 0,082172
550,000000; 0,081583
549,000000; 0,078427
548,000000; 0,079255
547,000000; 0,080100
546,000000; 0,083881
545,000000; 0,080052
544,000000; 0,077648
543,000000; 0,079357
542,000000; 0,080977
541,000000; 0,081433
540,000000; 0,083174
539,000000; 0,082957
538,000000; 0,083439
537,000000; 0,084458
536,000000; 0,087566
535,000000; 0,085836
534,000000; 0,085520
533,000000; 0,084512
532,000000; 0,084392
531,000000; 0,085523
530,000000; 0,084786
529,000000; 0,088227
528,000000; 0,085583
527,000000; 0,083188
526,000000; 0,085561
525,000000; 0,085564
524,000000; 0,085867
523,000000; 0,085409
522,000000; 0,087044
521,000000; 0,088922
520,000000; 0,086268
519,000000; 0,088807
518,000000; 0,090191
517,000000; 0,088495
516,000000; 0,088348
515,000000; 0,086486
514,000000; 0,087611
513,000000; 0,086902
512,000000; 0,087146
511,000000; 0,087086
510,000000; 0,088568
509,000000; 0,088701
508,000000; 0,088442
507,000000; 0,085042
506,000000; 0,087502
505,000000; 0,090966
504,000000; 0,090876
503,000000; 0,088463
502,000000; 0,089682
501,000000; 0,088035
500,000000; 0,090545
499,000000; 0,091213
498,000000; 0,094433
497,000000; 0,090565
496,000000; 0,089390
495,000000; 0,092504
494,000000; 0,091114
493,000000; 0,090122
492,000000; 0,092816
491,000000; 0,088769
490,000000; 0,097213
489,000000; 0,094111
488,000000; 0,093712
487,000000; 0,095303
486,000000; 0,096322
485,000000; 0,091949
484,000000; 0,095256
483,000000; 0,094083
482,000000; 0,091131
481,000000; 0,095315
480,000000; 0,099957
479,000000; 0,095057
478,000000; 0,096399
477,000000; 0,097549
476,000000; 0,096472
475,000000; 0,098109
474,000000; 0,096478
473,000000; 0,097005
472,000000; 0,093806
471,000000; 0,095206
470,000000; 0,096920
469,000000; 0,097778
468,000000; 0,098594
467,000000; 0,097768
466,000000; 0,098790
465,000000; 0,099046
464,000000; 0,098740
463,000000; 0,098786
462,000000; 0,100552
461,000000; 0,095408
460,000000; 0,097210
459,000000; 0,098429
458,000000; 0,093014
457,000000; 0,101176
456,000000; 0,100729
455,000000; 0,102818
454,000000; 0,101324
453,000000; 0,096201
452,000000; 0,104857
451,000000; 0,102171
450,000000; 0,102251
449,000000; 0,101666
448,000000; 0,103141
447,000000; 0,103795
446,000000; 0,097663
445,000000; 0,108709
444,000000; 0,097199
443,000000; 0,107080
442,000000; 0,106241
441,000000; 0,104472
440,000000; 0,109633
439,000000; 0,108090
438,000000; 0,103581
437,000000; 0,107363
436,000000; 0,107392
435,000000; 0,108052
434,000000; 0,104125
433,000000; 0,110258
432,000000; 0,102437
431,000000; 0,105133
430,000000; 0,112461
429,000000; 0,100952
428,000000; 0,109043
427,000000; 0,106901
426,000000; 0,106562
425,000000; 0,112582
424,000000; 0,110509
423,000000; 0,117351
422,000000; 0,105309
421,000000; 0,110828
420,000000; 0,114065
419,000000; 0,108170
418,000000; 0,117125
417,000000; 0,108206
416,000000; 0,112279
415,000000; 0,121214
414,000000; 0,109731
413,000000; 0,116066
412,000000; 0,111063
411,000000; 0,120270
410,000000; 0,116513
409,000000; 0,114320
408,000000; 0,114529
407,000000; 0,116954
406,000000; 0,119115
405,000000; 0,116207
404,000000; 0,117190
403,000000; 0,121003
402,000000; 0,114746
401,000000; 0,113714
400,000000; 0,115989
399,000000; 0,120575
398,000000; 0,119446
397,000000; 0,113898
396,000000; 0,124748
395,000000; 0,113835
394,000000; 0,118824
393,000000; 0,121013
392,000000; 0,117843
391,000000; 0,120848
390,000000; 0,115204
389,000000; 0,123557
388,000000; 0,127639
387,000000; 0,110559
386,000000; 0,128640
